num,levc,revc,aoc,clt,clm,cdc,ctt,ctm,cdt,cdm,cxc,cxt,cxm,cct,ccm,lelc,relc,slt,slm,sdc,smt,smm,sdt,sdm,sxc,sxt,sxm,sct,scm,exc,ept,epm,ext,exm,ect,ecm,srx
11,220000,220000,261726,1813520303,375385088,313047,1127022751,1463538080,404063424,285863272,47376,1419085536,857511928,2950171711,2606913280,545535,545535,5885128864,538755456,358102,3254092277,585454472,15121196501,7025130792,43132,4186244659,4683565448,22561533437,12294150712,0,0,0,0,0,0,0,27808
12,240000,240000,273633,2213337662,409579024,332677,1533119588,1533172816,759599395,306660640,54219,956789978,919914176,3249508961,2759747632,545535,545535,7272850564,538733360,383987,3296356606,613292624,14079060421,7052529152,49053,4215870463,5212874816,21591287490,12878696592,0,0,0,0,0,0,0,31691
13,260000,260000,284495,2694941841,443752714,351241,1717705762,1589504152,585050250,310278696,61503,1075758665,930773088,3378514677,2830555936,545535,545535,6984872461,538680112,409329,4057701664,635827200,17262689396,6993831112,55356,3070893848,5722277224,24391284908,13351935536,0,0,0,0,0,0,0,35845
14,280000,279999,294190,2419608121,478004533,368666,1364704616,1645021536,490376508,329030264,68964,1105555767,987028752,2960636891,2961080552,545535,545535,7374957570,538631680,433816,3197879678,658028960,13637361532,6909064760,61799,5814525305,6251200664,22649766515,13818294384,0,0,0,0,0,0,0,39989
15,300000,299999,302929,2573575445,512253752,385227,1719282626,1698387064,609366721,339704016,76409,799776662,1019044272,3128426009,3057135352,545535,545535,8101064619,538591904,457349,3921252331,679380624,15066238627,7133220872,68152,5065916129,6793650448,24053407087,14606251944,0,0,0,0,0,0,0,44100
16,320000,319999,310726,3239927787,546456272,401045,1618530643,1775345224,1182518988,355094736,83977,1022957229,1065216352,3824006860,3195656312,545535,545535,8867025851,538458624,480118,3629269520,710155656,15435863659,7101359208,74573,4429325001,7456592744,23494458180,15268107608,0,0,0,0,0,0,0,48315
17,340000,339999,317794,2726960521,580638002,416091,2446808709,1853779632,669353919,362065384,91640,992319678,1086135600,4108482306,3301980616,545535,545535,7034529412,538501808,501981,3168297781,741722424,14401377019,7046090784,80966,6315790499,8158713504,23885465299,15946526712,0,0,0,0,0,0,0,52575
18,360000,359999,324416,3199441243,614877949,430532,1827131987,1919858264,517981575,375176640,99299,1384223945,1125469960,3729337507,3420504864,545535,545535,8388131869,538472048,523259,2997889326,768572536,15334667642,6916906952,87383,6645052337,8843735088,24977609305,16529214576,0,0,0,0,0,0,0,56841
19,380000,379999,330308,3278524542,649159938,444474,2095270015,1987047000,599248087,388501600,106968,1131529712,1165447488,3826047814,3540996088,545535,545535,5762967555,538315184,544160,3207984062,795626968,15452806577,7160413560,93735,7051605804,9149529624,25712396443,17105570152,0,0,0,0,0,0,0,61065
20,400000,399999,335499,3854258727,683423109,457508,2092256518,2055787112,720804716,402152944,114864,1606624609,1206373640,4419685843,3664313696,545535,545535,7791494857,538243616,564413,3634349344,823249792,14739155066,6997384152,100301,6203122271,9878720552,24576626681,17699354496,0,0,0,0,0,0,0,65332
21,420000,419999,340199,4866030555,717731928,470109,2561927062,2123819512,1062954148,415649320,122780,1284726603,1246862136,4909607813,3786330968,545535,545535,6307955377,538631712,584072,3455717641,850585144,16295141318,7229760368,106732,6348329774,10206860640,26099188733,18287206152,0,0,0,0,0,0,0,69634
22,440000,439999,344556,4492878616,752021816,482079,2485980478,2188570904,673537758,428084304,130472,1163129649,1284185200,4322647885,3900840408,545535,545535,6700295134,538630816,602860,2957674904,875790488,14401381612,7006135496,113020,8071542331,10947221400,25430598847,18829147384,0,0,0,0,0,0,0,73786
